[0921/095759:ERROR:renderer_main.cc(227)] Running without renderer sandbox
[0921/132917:INFO:CONSOLE(490)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (490)
[0921/132917:INFO:CONSOLE(491)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/133001:INFO:CONSOLE(138)] "Uncaught TypeError: Cannot read property 'style' of null", source: http://192.168.1.107:8020/%e5%b9%b3%e5%8f%b0%e5%95%86%e5%9f%8e/index.html (138)
[0921/133016:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133017:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/133017:INFO:CONSOLE(490)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (490)
[0921/133017:INFO:CONSOLE(491)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/133023:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/133023:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/133023:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/133024:INFO:CONSOLE(138)] "Uncaught TypeError: Cannot read property 'style' of null", source: http://192.168.1.107:8020/%e5%b9%b3%e5%8f%b0%e5%95%86%e5%9f%8e/index.html (138)
[0921/133025:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133025:INFO:CONSOLE(322)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (322)
[0921/133037:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133037:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/133045:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133045:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/133115:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/133115:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/133115:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/133130:ERROR:renderer_main.cc(227)] Running without renderer sandbox
[0921/133147:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/133147:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/133147:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/133153:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133153:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/133201:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/133201:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/133214:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/133504:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/134014:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/134405:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/134405:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/134405:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/134413:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/134413:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/134413:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/134428:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/134446:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (0)
[0921/134446:INFO:CONSOLE(491)] "XMLHttpRequest.readyState:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (491)
[0921/134446:INFO:CONSOLE(492)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofAction_subpage.html (492)
[0921/134453:INFO:CONSOLE(1001)] "在该浏览器下，不支持创建子页面", source: http://192.168.1.107:8020/yikuaiwan20150915/js/mui.min.js (1001)
[0921/134455:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/134457:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/134457:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134457:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/134457:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/134507:INFO:CONSOLE(1001)] "在该浏览器下，不支持创建子页面", source: http://192.168.1.107:8020/yikuaiwan20150915/js/mui.min.js (1001)
[0921/134508:INFO:CONSOLE(323)] "Uncaught SyntaxError: Unexpected token <", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofTasks_subpage.html (323)
[0921/134520:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/134520:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134520:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/134520:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/134523:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134523:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/134523:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/134742:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134742:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/134742:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/134900:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/134900:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134900:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/134900:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/134909:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134909:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/134909:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/134927:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134927:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/134927:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/134940:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/134940:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/134940:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/134940:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135215:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135215:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135215:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135215:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135227:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135227:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135227:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135227:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135234:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135234:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135234:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135234:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135245:WARNING:dns_config_service_win.cc(653)] Failed to read DnsConfig.
[0921/135309:ERROR:renderer_main.cc(227)] Running without renderer sandbox
[0921/135320:ERROR:ipc_channel_win.cc(132)] pipe error: 109
[0921/135340:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135340:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135340:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135340:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135351:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135351:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135351:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135351:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135420:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135420:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135420:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135420:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135426:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135426:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135426:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/135426:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/135511:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135511:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135511:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135511:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135525:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135525:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135525:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135525:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135610:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135610:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135610:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135610:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135624:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135624:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135624:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135624:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135636:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135636:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135636:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135636:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135646:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135647:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135647:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135647:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135701:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135701:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135701:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135701:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135712:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135713:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135713:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135713:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135721:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135721:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135721:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
